Customer_ID,Items
CUST_630,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_631,"onions,bread,carrots,pasta,grapes,oil,bananas,apples,rice,coffee,tomatoes,eggs,milk"
CUST_632,"chicken,bread,fish,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_633,"onions,ice_cream,juice,bread,carrots,cookies,oil,bananas,apples,butter,candy,eggs,milk"
CUST_634,"water,wine,bread,pasta,cookies,tomatoes,eggs,milk"
CUST_635,"beer,pasta,frozen_pizza,coffee,muffins"
CUST_636,"wine,chicken,fish,pasta,cheese,lettuce,grapes,tomatoes"
CUST_637,"beer,bread,pasta,oranges,frozen_pizza,coffee,milk"
CUST_638,"beer,bread,sugar,cookies,coffee,milk"
CUST_639,"onions,chicken,bread,carrots,pasta,oil,bananas,apples,beef,rice,tomatoes,eggs,milk"
CUST_640,"beer,pasta,frozen_pizza,coffee,muffins,tomatoes"
CUST_641,"onions,ice_cream,juice,bread,carrots,cookies,butter,bananas,apples,muffins,eggs,milk"
CUST_642,"ice_cream,juice,bread,pasta,cookies,oil,rice,tomatoes,eggs,milk"
CUST_643,"onions,chicken,bread,carrots,oranges,cheese,bananas,apples,beef,butter,eggs,milk"
CUST_644,"beer,pasta,chips,vinegar,frozen_pizza,soda,coffee,tomatoes,milk"
CUST_645,"ice_cream,bread,pasta,cookies,oil,rice,butter,tomatoes,eggs,milk"
CUST_646,"wine,bread,pasta,cheese,lettuce,butter,tomatoes,eggs,milk"
CUST_647,"wine,chicken,bread,fish,pasta,cheese,lettuce,cookies,butter,tomatoes,eggs,milk"
CUST_648,"ice_cream,juice,chicken,bread,pasta,cookies,oil,beef,rice,butter,eggs,milk"
CUST_649,"yogurt,beer,bread,pasta,carrots,sugar,frozen_pizza,butter,muffins,coffee,milk"
CUST_650,"onions,ice_cream,juice,chicken,bread,carrots,cookies,bananas,apples,beef,eggs,milk"
